Sample_text,Category,Final Label,Female_biased,Not Female_biased
এ হলো ফররাই মাদার ছোদ যতো অপরাধ করে মালাউনেরা নাম পড়ে পাকি আর বাংলাদেশের,Religious,Hateful,Harmful,Harmful
শালা মালাউন মরন কে সরন করে তওবা পরে নে,Religious,Hateful,Violence,Violence
এই সালা মালাউন খানকির পোলারে সবাই মারো,Religious,Hateful,Violence,Violence
খুব তাড়াতাড়ি মুসলিম ধংশো হবেই,Religious,Hateful,Violence,Violence
দে শেষ করে দে মালাউন দের,Religious,Hateful,Violence,Violence
মুসলমান মানেই জিহাদী জঙ্গিবাদ,Religious,Hateful,Violence,Harmful
বাংলাদেশের মিডিয়া ভারতের হিন্দুদের দালাল,Religious,Hateful,Harmful,Harmful
বাচ্চা মেয়েটার জীবন ধ্বংস করেছে মুহম্মদ যার প্রতিশোধ হিসেবে আয়েশা মুহম্মদকে বিষ খাইয়ে হত্যা করেছে,Religious,Hateful,Violence,Violence
হজম সক্তি নাই বেটা মালাউন  আপনার মত অনেক মারখেয়ে মরতছে বাগ্গিস দুদুক নিরাপ্তা দিছে,Religious,Hateful,Harmful,Harmful
রেডি হও মালাউন টা ভারতের ইদুরের মত বিয়েছেপ মরবে,Religious,Hateful,Violence,Violence
মালাউন কে তো মালউন বলবে তাই নয় কি   ইন্ডিয়ায় মুসলিম ছাত্রদের পুলিশ গুলি করে মেরে ফেলছে আর এখানে তারা আরামে ঘুমাচ্ছে,Religious,Hateful,Violence,Violence
জনগনের সামনে তোর হিন্দু বাবাদের সামনে ওপেন চ্যালেঞ্জ হবে মাদারচুদ,Religious,Hateful,Harmful,Harmful
ঐ শালা মালাউন তোদের বাপ ইউরোপ আমেরিকাতে ঈদের কোন ছুটি নাই আর সৌদিআরব কিছু করলেই চুলকানি উঠে,Religious,Hateful,Harmful,Harmful
ইন্ডিয়ানর যতো মালাউন আছে সব পাকিস্তানের জারজ,Religious,Hateful,Harmful,Harmful
মালাউন মরছে হে হে মালাউন মরছে হে হে হে,Religious,Hateful,Violence,Violence
মুসলিম নামদারি মুনাফেকদের দলেরা আর মালাউন কুলাংগারের বাচ্চারা দেশনেতরি খালেদা জিয়ার বিপখখে কথা বলতেচে,Religious,Hateful,Harmful,Harmful
মালাউনের দেশ হয়ে গেছে  যেখানে সেখানে রাজনীতি  আই কিক টিম মেনজমেন্ট,Religious,Hateful,Offensive,Offensive
ফেরাউন আর মালাউনের মধ্যে একটা মিল আছে   তারা বুঝবে তখন যখন মালাউনদের অবস্থা হবে ফেরাউনের মতো,Religious,Hateful,Harmful,Harmful
মালাউন এর বাচ্চা তুই কি জানোছ  তুই বাংলা ছাইরা তোর মুদি বাবার কাছে যা মাদারচুদ কনে কার,Religious,Hateful,Harmful,Harmful
মালাউন মরলে ফেলানীর আত্মা শান্তি পাবে,Religious,Hateful,Violence,Violence
যে মালাউনের কারণে এই ঘটনা তার খবর কি   তার তাদের শাস্তি হবে তো,Religious,Hateful,Offensive,Offensive
মালাউনদের কেন পিটাই বুজসতো আরো পিটামু,Religious,Hateful,Violence,Violence
ভারত দশ কুটি কিনলে লাভ মালাউন কোন কাজে আসবেনা  বড় বাপ পাক আর চীন,Religious,Hateful,Harmful,Harmful
আচ্ছা এই 72 হুরেরা কি বেশ্যাবৃত্তি করে,Religious,Hateful,Offensive,Offensive
আসলো একটা খানকি মুসলমান মারো বাম্ সেখাবো কোন দূঃখ নাই ওর দুঃখো ভারতো মালাউন মরলো,Religious,Hateful,Violence,Violence
তর মিটিয়াী গুসটি চুদি তরে কে বলছে বডারে গিয়ে সবাদ হছার করার জন মালাউনের বাছা,Religious,Hateful,Sexual Harassments,Sexual Harassments
বড় বাল ফালাইছে কেন কিনলেবা কি  মালাউন এর বাচ্চারা,Religious,Hateful,Harmful,Harmful
তোমাদের ধরমে শুধু লুচ্চামি আর লুচ্চামি তোমাদের দেবীরা বিয়ের আগে সন্তানের মা হয় ছি,Religious,Hateful,Harmful,Harmful
মালাউন রা দেখ আল্লাহর গজব কি ভাবে হয়,Religious,Hateful,Harmful,Harmful
খানকি মাগি  আমাদের ইসলাম ধর্ম নিয়া কোন কথা বলবি না,Religious,Hateful,Harmful,Harmful
ইহুদীরা মানুষ খারাপ,Religious,Hateful,Harmful,Harmful
হায়রে মালু আরো কতকিছু করবি তোরা তারাতারি গজব আসবে মনে হয় তোদের উপর,Religious,Hateful,Harmful,Harmful
হা হা হা মালাউনরা বড্ড বাড়াবাড়ি করছে,Religious,Hateful,Offensive,Offensive
আগামী ২৫ বৈশাখ থেকে হজরত রবীন্দ্রনাথ ঠাকুর (সালাল্লাহু - লাড়ালাপ্পা) র নামেও ওরশ পালন করিস,Religious,Hateful,Not Hateful,Not Hateful
তুই প্রতিবাদ করতে দেখবী না হারামি কারণ তুই হলি মালাউনের বাচ্চা  মায়ানমারের রোহিঙ্গানের জন্য আমাদের বিশ্ববিদ্যালয়ের ছাত্ররা আন্দোলন করতাছি আর তুই মালাউনের বাচ্চারা ফেইসবুকে আইসা প্রতিবাদ মারাস  তোর মতো কিছু হারামি আছে যারা সারাদিন টয়লেটে বইসা হিন্দু মুসলিম বিভেদ লাগাস রোহিঙ্গাদের জন্য মিথ্যা মায়াকান্না কাদস  হারামির বাচ্চা,Religious,Hateful,Harmful,Harmful
তেতুল হুজুর বৌয়ের যোনি চুসে বুঝলো যে টক,Religious,Hateful,Sexual Harassments,Sexual Harassments
তোদের মত নাস্তিকের বাচ্চার জন্য মুসলমানদের আজকের বদনাম,Religious,Hateful,Harmful,Harmful
একেই বলে মালাউন মারকা কথা বার্তা,Religious,Hateful,Offensive,Offensive
বাঙালি হিন্দুরাই ভীতু চোদা তাই নুনু কাঁটা পিসলামিক শুয়োরগুলো ওদের অত্যাচার করে,Religious,Hateful,Harmful,Harmful
রাজের বাচ্ছা ফেরাউন হিনুর পুত মালাউন নারকের আগুন,Religious,Hateful,Harmful,Harmful
হয়ত মন্ত্রি মহুদয় এই সব কারনেই মালাউনের বাচ্চা বলেছে,Religious,Hateful,Offensive,Offensive
নডির পোলা নাস্তিক তোর মারে বাপ,Religious,Hateful,Violence,Violence
ভারতে মালাউন মারা যাওয়া বাংলাদেশে দিনের শোক দিবস পালন করা উচিত সরকারের,Religious,Hateful,Violence,Violence
এখানে যত মালাউন আছে সবার মা বোন দের পাকিস্তানিরা চোদে পাকিস্তান জিন্দাবাদ,Religious,Hateful,Harmful,Harmful
এই পৃথিবীতে একটা মহাপাপ ধর্ম আঁছে তার নাম হলো আব্রাহামিক ধর্ম,Religious,Hateful,Harmful,Harmful
জাতিরসংঘ কোনো কাপের কোনো মালাউনেরা কোনো ইহুদিরা মুসলমাদের ছাপট করবেনা,Religious,Hateful,Harmful,Harmful
মুসলিম নায়কদের ছবির আয় ভারতরাষ্ট্রের উন্নয়নে ব্যাপক অবদান থাকলেও ভারতের প্রতিটি মালাউন সরকার ও মালু জনগণ মুসলমানদের প্রতি অবিচার যুলুম করে থাকে,Religious,Hateful,Harmful,Harmful
আগে নাম বদলায়া একটা নাস্তিক নাম রাখ  তোর বাবা মার কপাল খারাপ তোর মতন শুয়োরের জন্ম দিসে,Religious,Hateful,Harmful,Harmful
প্লিজ সকল মুসলিম ভাইদের বলছি এই সমস্ত মালাউন শয়তান থেকে সাবধান,Religious,Hateful,Harmful,Harmful
তুরা নাস্তিকরা ফেরাউনের অনুসারি এবং ফেরাউনের সাথে জাহান্নামের আগুনে চুড়ে ফেলা হবে হবে তোদের,Religious,Hateful,Violence,Violence
মালাউনদের নয়াদিগন্তের পেজে ঢোকা নিষেধ,Religious,Hateful,Harmful,Harmful
বাংলার এই দালালের বাচ্চা দালালরা বাংলায় মালাউনরা এখনও অনেক ভালো আছে ভারত মায়ানমার গিয়া দেখ মুসলমান দের কি ভাবে নির্যাতন করাতেছে তারপরও এই সরকার হিন্দুরের প্রতি অনেক সহনশীল বি এন পি থাকলে সব হিন্দু ভারত পাঠাইতো এই দালালরা আগে নিজে ঠিক হয়েনে পরে অন্যনের দোষ নিয়ে কথা বলিস,Religious,Hateful,Harmful,Harmful
সব ইহুদিকে একবারে হতা করলে ভালো হতো,Religious,Hateful,Violence,Violence
কোটি মুসলিমদের বাস ভারতে আবালরা তারা কি মালাউন,Religious,Hateful,Harmful,Harmful
খানকির পোলা চারালের বাচ্চারা নিজেগো চোদাইন্না ধর্ম রে আগে চিন ঠিক মত,Religious,Hateful,Harmful,Harmful
নিচে জারজ রেন্ডিয়ার মালাউনদের কমেন্ট দেখে খুব হাসি পাচ্ছে কিছু না পাইরা সাংবাদিকদের বকছে ঐ মাদারচোদ মালাউনের বাচ্চারা সাংবাদিক দের কাজ নিউজ করা মালুদের শরীর জলে কে,Religious,Hateful,Harmful,Harmful
কাশ্মীরে কুত্তার মতো মারখেয়ে চলেছে ভারত তাই জাতির দৃষ্টিকে ভিন্নদিকে ঘুরানোর জন্য নতুন প্লান মালাউন গুলারে ধোকা দেয়ার সামিল,Religious,Hateful,Violence,Violence
পাকিস্তানিরা একটি কথা বলেছিল মালাউন কা বাচ্চা কাভি নেহি আচ্ছা  যো ভি আচ্ছা ও শুয়োর কা বাচ্চা,Religious,Hateful,Harmful,Harmful
এই মাজিদ তুই কেরে তোর কি মাথা ঠিক আছেরে নাকি তুই কোন মালাউন ভুয়া আইডি চালাস শালা সাড়ে হারামজাদা কোথাকার,Religious,Hateful,Harmful,Harmful
আরে শূয়োর তোর নামের শেষে রহমান  তা তুই বদলাস না কেন  ইসলাম নিয়া এত চুলকায় আর ইসলামী নাম রাখার কারনে তোর চুলাকায় না,Religious,Hateful,Harmful,Harmful
এইসব কাটমোললারে জুতা মারলেও লজ্জা হবেনা,Religious,Hateful,Violence,Violence
এই সালার বোলিং এ্যাকশন অবৈধ  ওকে নিষিদ্ধ করা উচিতমালাউন রেন্ডিয়ার খেলোয়ার না হলে অনেক আগে তারে আই সি সি নিষিদ্ধ করত,Religious,Hateful,Offensive,Offensive
কাংলাদেশের মুসলিম দম আছে তো ভারতে করে দেখা  তোদের গাড় ফাটিয়ে দেব,Religious,Hateful,Violence,Violence
সালা মালাউনের বাচ্চা তর্ক না করে যা লতা পাতা দিয়ে ঘের দিয়ে টয়লেট বানা  তোরাতো বেশিরভাগ মানুষ টয়লেটের অভাবে খোলা জায়গায় পায়খানা করোছ,Religious,Hateful,Harmful,Harmful
এগুলো কাট মোললা বলা হয় এরা কি নিজেকে মুসলিম মনে করে জাকির নাকেয় য়ের জুতা টানার মতো জগোতা হয় নাই,Religious,Hateful,Harmful,Offensive
মালাউনরা পাকিস্তানিদের বাবা বলে ডাকে কেন কেউ কি বলতে পারেন,Religious,Hateful,Harmful,Harmful
মৃত্যু পর্যন্ত অপেক্ষা কর তখন বুঝতে পারবি আস্তিক নাকি নাস্তিক,Religious,Hateful,Violence,Violence
হিন্দুকে কুতার মুতুন চুদছি,Religious,Hateful,Harmful,Harmful
বকলম মুসলমানদের যতই বলা হয় আমি নাস্তিক  এরা তত বেশি করে দুর্গা-কালিকে গালি দিবে,Religious,Hateful,Offensive,Harmful
এখনই কোন মসুলমান যদি এই রাস্তা দিয়ে যায় আমি বাধ্য হব ওই মসুলমান কে দিয়ে আমার গুদের জ্বালা মেটাতে,Religious,Hateful,Sexual Harassments,Sexual Harassments
এখন লাগিতেছে মালাউনদের বাড়ি ঘর পুড়িয়ে খুউব আরাম পেয়েছিল,Religious,Hateful,Violence,Violence
আল্লাহ তো ঘরে ঘরে চুদানোর কথা বলেছে নবী তো বড়ো মাদারচোদ আল্লা চুদিরা তোরা তো নীজের বোনরে চুদিস,Religious,Hateful,Sexual Harassments,Harmful
তোরা মালাউনরা তোদের মা বোন চোদ,Religious,Hateful,Sexual Harassments,Sexual Harassments
হিন্দু বা কাফের দের সাতে হাত মিলিয়ে সারা দুনিয়াতে ফেতনা লাগায়ে নিজেরা শেষ হয়ে জাচ্ছে,Religious,Hateful,Harmful,Harmful
তোর প্রোফাইল পিকের ছবি প্রমান করে তুই একটা কুত্তার ঘরে জন্ম নিয়েছিস এই জন্যই এই রকম জানোয়ারের মতো চেহারা তোর   শালা মালাউনের বাচ্চা মালাউন হিন্দু বেজন্মা,Religious,Hateful,Harmful,Harmful
মালাউন হিসেবে নয় একজন মানুষ হিসেবে বলছি বাংলাদেশ সরকারের একটু চাপ দেওয়া দরকার ছিল,Religious,Hateful,Offensive,Offensive
চালু হয়ে যাক মালাউনের উপর মাইর,Religious,Hateful,Violence,Violence
রেন্ডিয়ার মালাউনদের বেশী করে হত্যা করা উচিত,Religious,Hateful,Violence,Violence
এই শালা কে কি কুত্তা পয়দা করছিল নাকি শয়তান পয়দা করছিল সালায় কয় কি,Religious,Hateful,Harmful,Harmful
মুসলমান দেশের মধ্যে ইরানে একমাএ সাহসী দেশ বাকীরা সবাই আবাল আর বাংলাদেশটো গাধার দল ভারতের মালাউনের কাছে বাস খায়,Religious,Hateful,Harmful,Harmful
মালাউন পেচবুকে ই কথা বলিতে পারে আমাদের সামনে হিজরার মত থাকে এই রকম দুই একটা মালাউনের কারনে অন্য মালাউনে মারখায় বাড়ি ঘর হারায় মালাউন হুসিয়ার তোর কােনে তোর জাত বাইরা মরিবে মোসলমানদের বুকে নিচে থাকি মোসল মানদের গালি দেস বাইনচোদ এর পরিনাম কি হয় দখসনা তুই ঠিক হয়েযায় বাচিতে পারিবি,Religious,Hateful,Violence,Harmful
সালা কুত্তার বাচ্চাটাকে কি বলব  আসলে মনে হয় এর জম্ন পরিচয় ভূল আছে  তা না হলে এসব আবুল তাবুল কথা বলত না  দেশে প্রতিদিন খুন আর খুন  সারা দেশে রক্ত সুধু রক্ত  তাদের সোনার ছেলেরা মালাউনের বাচ্চারা আর পুলিশ লীগ মিলে দেশে প্রতিদিন রক্তের বন্যা বয়ে দিচ্চে সে আবার নতুন করে রক্তের কথা বলতেছে আমি বুজতে পারছিনা আমার মনে হয় তারে জুতা আর ঝাড়ু ধোলাই দিলে ঠিক হয়ে যেত,Religious,Hateful,Violence,Violence
গুমহারাম এই মালাউন গরুর বাচ্চা বাংলাদেশে,Religious,Hateful,Harmful,Harmful
শুধু বাংলাদেশে মালাউন বললেই সম্প্রদায়ীক উষ্কানি বলে ভিনদেশিরা হাউ হাউ করে মিডিয়া কাউ কাউ করে আর এখন কিছু বলবেনা,Religious,Hateful,Harmful,Harmful
এ মালাউনের মুখে জুতা মারেন সবাই,Religious,Hateful,Violence,Violence
মালাউন রে দর ওর মাথা কাঠ,Religious,Hateful,Offensive,Offensive
জই মালাউনের জই মালুর পুটিকি মার,Religious,Hateful,Sexual Harassments,Sexual Harassments
আল্লাহ ম্যাজিক এর মতো কাজ করে না আল্লাহ ভুয়া,Religious,Hateful,Offensive,Offensive
মুসলিম ভাইরা চালিয়ে যান  দিনতো এখন আপনাদের  মালাউন বলে গালি দিবেন মুর্তি ভাঙবেন মন্দির ভাংবেন হিন্দুদের বারিতে আগুন দিবেন লুট করবেন সারিরিক ভাবে নির্জাতন করবেন আর কি বাকি আছে সেটা থাকলে করে ফেলেন  কারন দেশটা আপনাদের  একজন মন্ত্রী হয়ে পুরা জাতিকে মালাউন বলে গালি দিতে পারে আর দিনের মতো উজ্জ্বল সত্তটাকে মিত্থে বলতে পারে তখন এটাই প্রমান করে আমাদের সরকার আপনাদের সাথেই আছে সাথে আছে আমাদের মাননিয় প্রধান মন্ত্রীও,Religious,Hateful,Harmful,Harmful
শুয়োরের বাচ্চা মুসলিমরা,Religious,Hateful,Harmful,Harmful
কাঠমোল্লা জাকের নাইকের জুতার সমান মুল্য তোর নাই,Religious,Hateful,Offensive,Offensive
গরুর মুতের পুজারি  উলংগ নারীদের মূর্তির পূজারি,Religious,Hateful,Offensive,Offensive
দূর্গা মা কে তখন সেই মুসলি আলী জোরে জোরে চুদতে লাগলো,Religious,Hateful,Sexual Harassments,Harmful
ইহুদিরা অনেক ভয়ংকর,Religious,Hateful,Harmful,Harmful
নবি মাগি চুদার জম,Religious,Hateful,Sexual Harassments,Sexual Harassments
মালাউন কা বাচ্চা কোয়ি নেহী আচ্চা যো ভী আচ্চা ও ভী শুয়ারের বাচ্চা,Religious,Hateful,Harmful,Harmful
মুহম্মদ যখন বাচ্চা মেয়ে আয়েশাকে বিছানায় নিয়ে যায় (এটাকে আমি বিয়ে বলবো না)  সেটা লুচ্চামি  সেটা শিশুকামিতা  সেটা ধর্ষণ,Religious,Hateful,Harmful,Harmful
এই শালা মালাউনের বাচচ্চাবলে কি রে,Religious,Hateful,Offensive,Offensive
এই মাদারচুদ যে লোককে দেখালি সে মুসলিমনা সে ইহুদি সে দাড়ি রেখে এই সব নাটক করে আমরা সব বুজি,Religious,Hateful,Harmful,Harmful
সালা মালাউনের বাচ্চা রেন্ডিয়ার বাচ্চা কাদের ধর্ম এর সবাই যানে তোগো ধর্ম নেতা কৃষ্ন ঐ মাগির পোলায় তো জাতীয় চুচ্চা আবার তোরা করস যৌন পূজা   তোগ ধর্ম নেতারা বলে নারী হচ্ছে ভোগের বস্তু তার মানে তোর মা বোনদের জায়গা ফাক সালা মালাউনের বাচ্চা,Religious,Hateful,Harmful,Harmful
মালাউনেরা তো চোর একাতুরের পর বাংলাদেশর সব মুলবান সম্পদ চুরি করেছে রাতারাতি,Religious,Hateful,Harmful,Harmful
মালাউনের গেষ্ঠি না খেললে ওদের ক্রিকেটের সর্বোচ্চ সংস্থা থেকে বহিষ্কার করা হউক,Religious,Hateful,Harmful,Harmful
তোর বাড়িতে অপরিচিত মুসলিম ঢুকে পড়লে তুই কি করবি মোদী শেটাই করচ্ছে,Religious,Hateful,Harmful,Harmful
তুই যদি কোনো মায়েরর গর্ভে জন্ম হইতে তাহলে এসব কথাবলতি না  আসলে তুই একটা নষ্টা আর যারা নষ্টটা তাদের কে নষ্টরা চোদে আমাদের মত মানুষ না  আর তরে কি চোদবো তুই তো হিজরা সালা মালাউন তর মারে চোদবো তর বোনরে চোদবো তরে ফুটকি মারবো মাগির ফুত গণেশ মালাউনের বাচ্চা,Religious,Hateful,Harmful,Harmful
এইটা কী তরবাপের দেশ নাকী জামনেচায় তাকরবি তদেরমত মালাউনদের কুতাদিয়া চুদা দরকার,Religious,Hateful,Harmful,Harmful
সারা পৃথিবী জুরে একটাই মালাউন দেশ ইন্ডিয়া যা গরুর মুত খায় আরে গরুর ঘরেত গরুচোরই জন্মায় না আরে শেরকা বাচ্চা হে পাকিস্তান ঔদের সাতে লাগতে গেলি এখন তো গরুর মুত কুকুরের মুত বিড়ালের মুত শুকরের মুত সব খেতে হবে তদের ডান্ডির বাচ্চারা বাঘের সাতে লাগতে যাও শিয়ালের বাচ্চা হইয়া মালাউনরা,Religious,Hateful,Harmful,Harmful
মালাউনদের নাকে মুকে মাথায় পাছায় বুকে পিঠে সব জায়গায় গুলি কর,Religious,Hateful,Violence,Violence
যতোদিন ভারতের চরিত্র না বদলাবে ততোদিন এদেশের মানুষ তাদের ঘৃনা করে যাবে মালাউনরা উপরে বন্ধুত্বের কথা বলে অথচ সুযোগ পেলেই বাংলাদেশর ক্ষতি করে পাকিস্তান আমাদের ক্ষতি করেছিল তারা আমাদের দেশের সম্পদ পশ্চিম পাকিস্তানে নিয়ে গেছিল আর ভারত আমাদের একটার পর একটা ক্ষতি করেই চলছে ওরা মুক্তি যুদ্ধের পর পাকিস্তানের ফেলে যাওয়া সকল সমরাস্ত্র নিয়ে গেছিল তিন বিঘা করিডোরে তারা অমানবিক ভাবে রাতে বন্ধ রাখার জন্য চিকিৎসার অভাবে আমার দেশের অসংখ নাগরিক প্রান হারিয়েছে ফারাক্কা দিয়ে আামার পদ্মা মরুভুমি বানিয়েছে ওরা তিস্,Religious,Hateful,Harmful,Harmful
তোরা ত সব জানতা অতই জানতা ত হিন্দু দের কেন তারাছিস সালা মোল্লা,Religious,Hateful,Harmful,Harmful
হযরত বৌদ্ধ  শালা ছাগল,Religious,Hateful,Offensive,Harmful
সানি তুমিতো বললে কোন ধর্ম বিরুধী না তাহলে দেখতে পাচ্ছি কুখ্যাত একটা ইসলাম বিরুধী,Religious,Hateful,Harmful,Harmful
একবার দূর্গা মার গুদে প্রচন্ড চুলকোতে আরম্ভ হল ব্যসালয়ে সেই সময়ে কোনো পুরুষ সিলোনা অগত্যা দূর্গা মা কি করি করি বলে চিল্লাতে আরম্ব করল,Religious,Hateful,Sexual Harassments,Sexual Harassments
এরা মুসলিম স্টেট এ শুয়োরের মতো মুসলিম শোরের বাছা জম্ম দেবে আর অন্য জাগায় কাফের হত্যায় পাঠাবে,Religious,Hateful,Violence,Violence
হিটলার একজন সত্যিকারের লোক যে ইহুদী সব শেষ করার প্রতিগ্গা করে,Religious,Hateful,Violence,Violence
মালাউন কা বাচচা ঐ টা হািসনার বাংলা নয় পািকস্তান আর ঐটা পদ্মা নদী নয় পািকসতান আম েল ফারাক্কা চালু কর েত পার িছল তোর গো মাতারা,Religious,Hateful,Harmful,Harmful
শালা মালাউনের বাচ্চা আবার শ্রেষ্ঠ শিক্ষক,Religious,Hateful,Offensive,Offensive
ইন্ডিয়ার হিন্দুরা শুন মুসলিমদের সাথে ভাল ব্যাবহার কর নাইলে কপালে দুঃখ আছে,Religious,Hateful,Harmful,Harmful
কুত্তার বাচ্চা তোদেরকে এই জন্যই মালাউন বলে,Religious,Hateful,Harmful,Harmful
নাইমুল ইসলাম খান হচ্চে মালাউন দের নাম্বার ওয়ান দালাল,Religious,Hateful,Harmful,Harmful
মালাউনদের এই অধপতনে আমরা খুশি,Religious,Hateful,Harmful,Harmful
কুত্তার বাচ্চা বাংলাদেশ সাম্প্রদায়িক দেশ  সামনে আয় তোর সাম্প্রদায়িকতা তোর মায়ের,Religious,Hateful,Harmful,Harmful
খেজুরে অনেক সেক্স তাই আরবিরা খেজুর খায়ে একের অধিক বিয়ে করে,Religious,Hateful,Offensive,Offensive
ভারতীয় মাদার চুদ গোরে খালি পুটকি মারার দরকার এদেরকে আবার কিসের সাহায্য করছে সরকার   সরকার কিছু খাইছে নাকি মালাউনরা দুনিয়ার সবচেয়ে নিকূষ্ট জাতি,Religious,Hateful,Harmful,Harmful
ঐক্যটাকে ধ্বংস করছে শয়তান মইনুল ইসলাম,Political,Hateful,Harmful,Harmful
পোংগা মজিব দেশ সাধীন চায় না বাইনচোদ ছেয়েচে খমতা মজির হলো বাংলার বড় রাজাকা,Political,Hateful,Harmful,Harmful
এ হচ্ছে দেশ চুর  মাদারচুদ কানকির পুলা জারজ চুরের মার ভর গলা,Political,Hateful,Harmful,Harmful
উনি রাজাকার কখন হলেন জামায়াতের আমির হওয়ার আগে এই কথা কেউ বলেননি নাটকে ও ছিনেমাতে যেবাবে চরিত্র তৈরি করা হয় এখানে ও তার প্রতি পলন দেখা যাচ্ছে,Political,Hateful,Offensive,Offensive
মন্জু চোরের পুলা পার্থ বিয়াদপ,Political,Hateful,Offensive,Offensive
তোমরা কোন দেশে থাকো কথা কথা ষড়যন্ত্র খুজো কি বাল আছে তোমার দেশে,Political,Hateful,Offensive,Offensive
সেকহাচিনা এগুলা দেখবেনা দেখবেশুদু কথা কারেকোন মিরাজ কথাকারে কোন রাজাকার খেয়ে দেয়ে কোনো কাজনাই,Political,Hateful,Offensive,Offensive
আপনারা মামা ভাগ্নে আপনারা ঠিকই আছেন দেশের জনগণের গোয়া মারা সারা,Political,Hateful,Offensive,Offensive
এমন অপ্রিয় সত্য ইতিহাস তুলে ধরার জন্য কে হয় রাজাকার নয় তো ভারত বিরোধী বা পাকিস্থানপন্থি উপাধি বহন করতে হতে পারে বলে ছিলেন বাঙ্গালীদের কেউ দাবায়া রাখ তে পারে নি পারবেনা মত অদম্য সাহসী দেরও কেউ দাবায়া রাখ তে পার বেনা ইনশাঅাল্লাহ্,Political,Hateful,Propaganda,Propaganda
মাহি বি চৌধুরী আওয়ামী লীগের দালাল,Political,Hateful,Offensive,Offensive
জামাতের এক ইউনিয়নের জা ভোট আছে তোদের বাপ বেটার সারা বাংলাদেশে সেই ভোট আছেনি,Political,Hateful,Harmful,Harmful
আগে নিজেদের চরিত্র ঠিক করে তারপর অন্যদের সমালোচনা করুন,Political,Hateful,Offensive,Offensive
ছালা পাকিস্তানীদের জন্য বাশ দিয়া দাও ভর দিয়া হাটবো তো অভাবে আছে ফহিন্নি রাজাকার ভুটিকুত্তার দল,Political,Hateful,Harmful,Harmful
বিএনপি কামালের পা চাটতে গেছে যেনো আইনের লড়াই করে খালেদা জিয়া কে বের করে,Political,Hateful,Offensive,Offensive
রাজাকারের পক্ষে নির্বাচনে দাড়ায়া আবার প্রেস্টিজ চুদাইতাছস  শালা কুকুরছানা,Political,Hateful,Harmful,Offensive
দালাল মাদারি জামাতের একটা আসনের হাফ ভোটে ও পাবে না,Political,Hateful,Offensive,Offensive
কিছু লিখলেই জিয়া পরিবার বিএনপি রাজাকার শিবির জামাত আরে ভাই এটা গনতন্ত্রদেশ সবাইকে বলার অধিকার দিয়েছে তাই আমি বলেছি  তাতে আপনাদের গাঁ জলে কেন  চোরের মন পুলিশ পুলিশ তাই না,Political,Hateful,Harmful,Harmful
অাওয়ামিলীগ অাচার খাইলেও কোন দিন শিকার করনা  এটা হলো চাপাবাজ অাওয়ামিলীগের নিতি,Political,Hateful,Propaganda,Offensive
হিলারীর সাথে জামাত শিবিরের কি সমপরক,Political,Hateful,Harmful,Offensive
মজিব একজন স্বার্থপর   ও প্রধাণমন্ত্রী হওয়ার জন্য সব করছে,Political,Hateful,Offensive,Offensive
সালা কুত্তালীগের দালাল সময়ের কন্ঠসর,Political,Hateful,Offensive,Offensive
আমি কিছু বলবো না বললেই তো আবার রাজাকার হয়ে যেতে পারি,Political,Hateful,Harmful,Offensive
যেই দলইই হোক মানে বাংলাদেশে এক আওয়ামীলীগ আর এক কুত্তালীগ ছাড়া আর আছে কে,Political,Hateful,Offensive,Offensive
আইসে আরেকজন জাহিদ মানিক  আপনার নিজের দেশে যে প্রতিনিয়ত মানুষ খুন হচ্ছে সেটা দেখেন  তুরস্কে সেনা অভ্যুত্থান কারীরা অন্যায় করেছে তার শাস্তি তাদের পেতেই হবে  যেভাবে পেয়েছে আমাদের দেশের রাজাকাররা,Political,Hateful,Violence,Violence
ম্যাশের ক্যাপটেন্সি নিয়ে যাদের চুলকানী তারা রাজাকার,Political,Hateful,Offensive,Offensive
যার গরে রাজাকারের বসবাস সেইযে কিনা বলেভন্ড লীগ,Political,Hateful,Harmful,Harmful
রোহিঙ্গাদের সঠিক নেত্রীত্ব দেওয়ার জন্য একজন নেতা দরকার যে কিনা তাদের চাওয়া পাওয়ার দাবি গুলো আন্তর্জাতিক মহলে তুলে ধরতে পারবে  সাল থেকেইতো বাংলাদেশ আশ্রয় প্রশ্রয় দিয়েছে তাতে লাভ কি হলো  বরং তাদের জীবনটাই শরনার্থী শিবির নামক আর একটা জেল খানায় বন্দি হয়ে গেল,Political,Hateful,Not Hateful,Not Hateful
হানিফ সাহেব কুত্তালীগ জয়ী হতে সেনাবাহিনীর দরকার নাই,Political,Hateful,Offensive,Offensive
এগু লো বি এন পি র বিরু দ্ধে মা হির চক্রান্ত,Political,Hateful,Propaganda,Propaganda
জিয়া একটা কুওার বাচ্চা মাদার চোদ,Political,Hateful,Sexual Harassments,Harmful
ছেটের বাল একছিট পায়র যৌগ্না ছিট ছায় ছেটের বাল,Political,Hateful,Sexual Harassments,Sexual Harassments
মাহি শুয়োরের বাচ্ছা অটিস্টিক জয়ের এজেন্ট,Political,Hateful,Harmful,Harmful
সালার পুতেরা তোদের দৌড়ায় দৌড়ায় পিঠা  সব ঠিক হয়ে যাবে,Political,Hateful,Offensive,Offensive
মাহি কি অরজিনলী বি চৌধুরীর ছেলে জন্ম নিয়ে সন্দেহ আছে,Political,Hateful,Offensive,Offensive
